,field_1,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD,geometry,Unnamed: 0,counts,score
3568,3568,3659,16164772,HEARTLAND BEHAVIORAL HEALTH SERVICES,1500 WEST ASHLAND,NEVADA,MO,64772,NOT AVAILABLE,(417) 667-2666,PSYCHIATRIC,OPEN,69,VERNON,29217,USA,37.84596516,-94.3758349,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2014-02-10,http://www.heartlandbehavioral.com,H046,NOT AVAILABLE,29,PROPRIETARY,-999,69,NOT AVAILABLE,N,POINT (-94.3758349 37.84596516),5.0,5637.0,6.0
3569,3569,3660,17864601,HEDRICK MEDICAL CENTER,2799 NORTH WASHINGTON STREET,CHILLICOTHE,MO,64601,NOT AVAILABLE,(660) 646-1480,CRITICAL ACCESS,OPEN,25,LIVINGSTON,29117,USA,39.8171416,-93.55101621,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2016-08-15,https://www.saintlukeskc.org/locations/hedrick-medical-center?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,H049,NOT AVAILABLE,29,NON-PROFIT,-999,25,LEVEL III,Y,POINT (-93.5510162099999 39.8171416000001),2.0,551.0,3.0
3570,3570,3661,4965041,HERMANN AREA DISTRICT HOSPITAL,"509 WEST 18TH STREET, PO BOX 470",HERMANN,MO,65041,NOT AVAILABLE,(573) 486-2191,CRITICAL ACCESS,OPEN,24,GASCONADE,29073,USA,38.69307813,-91.44958555,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2014-02-10,http://www.hadh.org,H050,NOT AVAILABLE,29,GOVERNMENT - DISTRICT/AUTHORITY,-999,24,LEVEL II,Y,POINT (-91.4495855499999 38.6930781300001),1.0,369.0,2.0
3571,3571,3662,7663663,IRON COUNTY MEDICAL CENTER,301 NORTH HIGHWAY 21,PILOT KNOB,MO,63663,NOT AVAILABLE,(573) 546-1260,CRITICAL ACCESS,OPEN,15,IRON,29093,USA,37.62312389,-90.64471795,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,H160,NOT AVAILABLE,29,GOVERNMENT - DISTRICT/AUTHORITY,-999,15,NOT AVAILABLE,Y,POINT (-90.64471795 37.62312389),5.0,5637.0,6.0
3572,3572,3663,14663108,KINDRED HOSPITAL - ST. LOUIS,4930 LINDELL BOULEVARD,ST. LOUIS,MO,63108,NOT AVAILABLE,(314) 361-8700,GENERAL ACUTE CARE,OPEN,98,ST. LOUIS CITY,29510,USA,38.64307325,-90.26312421,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY,2013-09-23,https://www.kindredhealthcare.com/locations/transitional-care-hospitals/kindred-hospital-st-louis,H054,NOT AVAILABLE,29,PROPRIETARY,-999,98,NOT AVAILABLE,N,POINT (-90.2631242099999 38.64307325),5.0,5637.0,6.0
3573,3573,3664,3964118,KINDRED HOSPITAL NORTHLAND,500 NW 68TH STREET,KANSAS CITY,MO,64118,NOT AVAILABLE,(816) 420-6300,LONG TERM CARE,OPEN,50,CLAY,29047,USA,39.21928776,-94.58726916,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY,2014-02-10,NOT AVAILABLE,H174,NOT AVAILABLE,29,PROPRIETARY,-999,50,NOT AVAILABLE,N,POINT (-94.58726915999991 39.21928776),5.0,5637.0,6.0
3574,3574,3665,14363128,KINDRED HOSPITAL ST. LOUIS SOUTH,"10018 KENNERLY ROAD, 3RD FLOOR, HYLAND BUILDING B",ST. LOUIS,MO,63128,NOT AVAILABLE,(314) 525-8100,GENERAL ACUTE CARE,OPEN,38,ST. LOUIS,29189,USA,38.50742341,-90.38001855,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY,2014-02-10,http://www.stanthonysmedcenter.com,H155,NOT AVAILABLE,29,NON-PROFIT,-999,38,LEVEL II,Y,POINT (-90.38001855 38.5074234100001),1.0,369.0,2.0
3575,3575,3666,8164067,LAFAYETTE REGIONAL HEALTH CENTER,1500 STATE STREET,LEXINGTON,MO,64067,NOT AVAILABLE,(660) 259-2203,CRITICAL ACCESS,OPEN,32,LAFAYETTE,29107,USA,39.18972877,-93.87727791,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2014-02-10,http://www.lafayetteregionalhealthcenter.com,H055,NOT AVAILABLE,29,PROPRIETARY,-999,32,LEVEL III,Y,POINT (-93.87727791 39.18972877),2.0,551.0,3.0
3576,3576,3667,3265065,LAKE REGIONAL HEALTH SYSTEM,54 HOSPITAL DRIVE,OSAGE BEACH,MO,65065,NOT AVAILABLE,(573) 348-8000,GENERAL ACUTE CARE,OPEN,116,CAMDEN,29029,USA,38.12063059,-92.68304349,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2014-02-10,http://www.lakeregional.com,H056,NOT AVAILABLE,29,NON-PROFIT,-999,116,LEVEL III,Y,POINT (-92.68304349 38.1206305900001),2.0,551.0,3.0
3577,3577,3668,1765806,LAKELAND BEHAVIORAL HEALTH SYSTEM,440 SOUTH MARKET,SPRINGFIELD,MO,65806,NOT AVAILABLE,(417) 865-5581,PSYCHIATRIC,OPEN,100,GREENE,29077,USA,37.20580126,-93.29521862,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY,2014-02-10,https://www.lakelandbehavioralhealth.com/,H057,NOT AVAILABLE,29,PROPRIETARY,-999,100,NOT AVAILABLE,N,POINT (-93.29521862 37.20580126),5.0,5637.0,6.0
3578,3578,3669,5263703,"LANDMARK HOSPITAL OF CAPE GIRARDEAU, LLC.",3255 INDEPENDENCE STREET,CAPE GIRARDEAU,MO,63701,NOT AVAILABLE,(573) 335-1091,LONG TERM CARE,OPEN,30,CAPE GIRARDEAU,29031,USA,37.30787946,-89.57583917,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY,2014-03-12,http://www.landmarkhospitals.com,H158,NOT AVAILABLE,29,PROPRIETARY,-999,30,NOT AVAILABLE,N,POINT (-89.5758391699999 37.30787946),5.0,5637.0,6.0
3579,3579,3670,2465201,"LANDMARK HOSPITAL OF COLUMBIA, LLC",604 OLD HWY 63 N,COLUMBIA,MO,65201,NOT AVAILABLE,(573) 499-6600,GENERAL ACUTE CARE,OPEN,23,BOONE,29019,USA,38.95798994,-92.31131232,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2013-09-24,http://www.landmarkhospitals.com,H175,NOT AVAILABLE,29,PROPRIETARY,-999,23,NOT AVAILABLE,N,POINT (-92.31131232 38.9579899400001),5.0,5637.0,6.0
3580,3580,3671,9464804,"LANDMARK HOSPITAL OF JOPLIN, LLC",2040 W 32ND STREET,JOPLIN,MO,64804,NOT AVAILABLE,(417) 627-1309,LONG TERM CARE,OPEN,30,NEWTON,29145,USA,37.05353824,-94.53838146,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2013-09-20,http://www.landmarkhospitals.com,H163,NOT AVAILABLE,29,PROPRIETARY,-999,30,NOT AVAILABLE,N,POINT (-94.53838146 37.0535382400001),5.0,5637.0,6.0
3581,3581,3672,196784691,LANDMARK REHABILITATION HOSPITAL OF COLUMBIA,"604 OLD 63 N, SUITE 101",COLUMBIA,MO,65201,NOT AVAILABLE,(573) 499-6600,REHABILITATION,OPEN,16,BOONE,29019,USA,38.9580252,-92.3113789,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2022-03-02,http://www.landmarkhospitals.com,H190,NOT AVAILABLE,29,NOT AVAILABLE,-999,16,NOT AVAILABLE,N,POINT (-92.31137889999999 38.9580252000001),5.0,5637.0,6.0
3582,3582,3673,7564063,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEE'S SUMMIT,MO,64063,NOT AVAILABLE,(816) 282-5000,GENERAL ACUTE CARE,OPEN,80,JACKSON,29095,USA,38.90363485,-94.33298166,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2014-02-10,http://www.leessummitmedicalcenter.com,H058,NOT AVAILABLE,29,PROPRIETARY,-999,80,LEVEL III,Y,POINT (-94.33298166 38.9036348500001),2.0,551.0,3.0
3583,3583,3674,4164068,LIBERTY HOSPITAL,2525 GLENN HENDREN DRIVE,LIBERTY,MO,64068,NOT AVAILABLE,(816) 781-7200,GENERAL ACUTE CARE,OPEN,204,CLAY,29047,USA,39.27524214,-94.42370721,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2014-02-10,http://www.libertyhospital.org,H059,NOT AVAILABLE,29,GOVERNMENT - DISTRICT/AUTHORITY,-999,204,LEVEL II,Y,POINT (-94.42370721 39.27524214),1.0,369.0,2.0
3584,3584,3675,364506,LONG - TERM ACUTE CARE HOSPITAL - MOSAIC,5325 FARAON STREET,SAINT JOSEPH,MO,64506,NOT AVAILABLE,(816) 271-5149,LONG TERM CARE,OPEN,41,BUCHANAN,29021,USA,39.77235362,-94.77059772,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2014-03-12,NOT AVAILABLE,H173,NOT AVAILABLE,29,NON-PROFIT,-999,41,LEVEL II,Y,POINT (-94.77059772 39.77235362),1.0,369.0,2.0
3585,3585,3676,190063552,MACON COUNTY SAMARITAN MEMORIAL HOS,1205 NORTH MISSOURI ST,MACON,MO,63552,NOT AVAILABLE,(660) 385-8700,CRITICAL ACCESS,OPEN,25,MACON,29121,USA,39.74803013,-92.4685423,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2020-05-05,NOT AVAILABLE,H061,NOT AVAILABLE,29,NOT AVAILABLE,-999,25,NOT AVAILABLE,Y,POINT (-92.4685423 39.7480301300001),5.0,5637.0,6.0
3586,3586,3677,9063645,MADISON MEDICAL CENTER,611 WEST MAIN STREET,FREDERICKTOWN,MO,63645,NOT AVAILABLE,(573) 783-3341,CRITICAL ACCESS,OPEN,25,MADISON,29123,USA,37.55887414,-90.30293138,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2014-02-10,http://www.madisonmedicalcenter.net,H062,NOT AVAILABLE,29,GOVERNMENT - LOCAL,-999,25,NOT AVAILABLE,Y,POINT (-90.30293138 37.5588741400001),5.0,5637.0,6.0
3587,3587,3678,8265605,MERCY HOSPITAL AURORA,500 PORTER AVENUE,AURORA,MO,65605,NOT AVAILABLE,(417) 678-2122,CRITICAL ACCESS,OPEN,53,LAWRENCE,29109,USA,36.96981498,-93.71010648,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,H003,NOT AVAILABLE,29,NON-PROFIT,-999,53,NOT AVAILABLE,Y,POINT (-93.71010647999999 36.96981498),5.0,5637.0,6.0
3588,3588,3679,6264836,MERCY HOSPITAL CARTHAGE,3125 DR RUSSELL SMITH WAY,CARTHAGE,MO,64836,NOT AVAILABLE,(417) 358-8121,CRITICAL ACCESS,OPEN,25,JASPER,29097,USA,37.13621149,-94.32110399,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2014-02-10,https://www.mercy.net/practice/mercy-hospital-carthage,H063,NOT AVAILABLE,29,NON-PROFIT,-999,25,NOT AVAILABLE,Y,POINT (-94.32110399 37.1362114900001),5.0,5637.0,6.0
3589,3589,3680,1565625,MERCY HOSPITAL CASSVILLE,94 MAIN STREET,CASSVILLE,MO,65625,NOT AVAILABLE,(417) 847-6000,CRITICAL ACCESS,OPEN,18,BARRY,29009,USA,36.67478257,-93.87209284,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2014-02-10,http://www.mercy.net/northwestarar/practice/mercy-hospital-cassville,H101,NOT AVAILABLE,29,NON-PROFIT,-999,18,NOT AVAILABLE,Y,POINT (-93.87209283999989 36.67478257),5.0,5637.0,6.0
3590,3590,3681,8463019,MERCY HOSPITAL JEFFERSON,"1400 HIGHWAY 61 SOUTH, PO BOX 350",CRYSTAL CITY,MO,63019,NOT AVAILABLE,(636) 933-1000,GENERAL ACUTE CARE,OPEN,321,JEFFERSON,29099,USA,38.19666946,-90.39360264,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2014-02-10,http://www.mercy.net/newsroom-mercy-hospital-jefferson,H052,NOT AVAILABLE,29,NON-PROFIT,-999,321,LEVEL III,Y,POINT (-90.39360264 38.1966694600001),2.0,551.0,3.0
3591,3591,3682,18064804,MERCY HOSPITAL JOPLIN,100 MERCY WAY,JOPLIN,MO,64804,NOT AVAILABLE,(417) 781-2727,GENERAL ACUTE CARE,OPEN,242,NEWTON,29145,USA,37.0365134,-94.50970928,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2016-08-15,https://www.mercy.net/practice/mercy-hospital-joplin,H115,NOT AVAILABLE,29,NON-PROFIT,-999,242,LEVEL II,Y,POINT (-94.50970928 37.0365134),1.0,369.0,2.0
3592,3592,3683,8065536,MERCY HOSPITAL LEBANON,100 HOSPITAL DRIVE,LEBANON,MO,65536,NOT AVAILABLE,(417) 533-6100,GENERAL ACUTE CARE,OPEN,58,LACLEDE,29105,USA,37.68127753,-92.63394624,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2014-02-10,https://www.mercy.net/practice/mercy-hospital-lebanon/,H013,NOT AVAILABLE,29,NON-PROFIT,-999,58,NOT AVAILABLE,Y,POINT (-92.6339462399999 37.68127753),5.0,5637.0,6.0
3593,3593,3684,7963379,MERCY HOSPITAL LINCOLN,1000 EAST CHERRY ST,TROY,MO,63379,NOT AVAILABLE,(636) 528-8551,CRITICAL ACCESS,OPEN,25,LINCOLN,29113,USA,38.98348604,-90.96365241,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY,2014-02-10,https://www.mercy.net/practice/mercy-hospital-lincoln,H060,NOT AVAILABLE,29,NON-PROFIT,-999,25,NOT AVAILABLE,Y,POINT (-90.96365240999999 38.9834860400001),5.0,5637.0,6.0
3594,3594,3685,13963128,MERCY HOSPITAL SOUTH,10010 KENNERLY ROAD,ST. LOUIS,MO,63128,NOT AVAILABLE,(314) 525-1000,LONG TERM CARE,OPEN,767,ST. LOUIS,29189,USA,38.5063922,-90.38067,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2013-09-23,https://www.kindredhealthcare.com/locations/transitional-care-hospitals/kindred-hospital-st-louis-st-anthonys,H108,NOT AVAILABLE,29,PROPRIETARY,-999,767,LEVEL II,Y,POINT (-90.38066999999999 38.5063922000001),1.0,369.0,2.0
3595,3595,3686,2265804,MERCY HOSPITAL SPRINGFIELD,1235 EAST CHEROKEE STREET,SPRINGFIELD,MO,65804,NOT AVAILABLE,(417) 820-2000,GENERAL ACUTE CARE,OPEN,866,GREENE,29077,USA,37.17898237,-93.27527599,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2014-02-10,https://www.mercy.net/practice/mercy-hospital-springfield/,H114,NOT AVAILABLE,29,NON-PROFIT,-999,866,LEVEL I,Y,POINT (-93.27527599 37.17898237),0.0,426.0,1.0
3596,3596,3687,14163128,MERCY HOSPITAL ST. LOUIS,615 SOUTH NEW BALLAS ROAD,ST. LOUIS,MO,63141,NOT AVAILABLE,(314) 251-6000,GENERAL ACUTE CARE,OPEN,859,ST. LOUIS,29189,USA,38.64563115,-90.44625338,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2014-02-10,http://www.mercy.net/stlouismo,H113,NOT AVAILABLE,29,NON-PROFIT,-999,859,LEVEL I,Y,POINT (-90.44625338 38.64563115),0.0,426.0,1.0
3597,3597,3688,4863090,MERCY HOSPITAL WASHINGTON,901 EAST 5TH STREET,WASHINGTON,MO,63090,NOT AVAILABLE,(636) 239-8000,GENERAL ACUTE CARE,OPEN,140,FRANKLIN,29071,USA,38.55259009,-91.00213473,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2014-02-10,http://www.mercy.net,H112,NOT AVAILABLE,29,NON-PROFIT,-999,140,LEVEL III,N,POINT (-91.00213472999999 38.5525900900001),2.0,551.0,3.0
3598,3598,3689,18465721,MERCY ORTHOPEDIC HOSPITAL SPRINGFIELD,3050 E RIVERBLUFF BOULEVARD,OZARK,MO,65721,NOT AVAILABLE,(417) 885-3000,SPECIAL,OPEN,48,GREENE,29077,USA,37.09895339,-93.23474195,622310,ORTHOPEDIC HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2016-08-15,https://www.mercy.net/practice/mercy-orthopedic-hospital-springfield,H182,NOT AVAILABLE,29,NON-PROFIT,-999,48,NOT AVAILABLE,N,POINT (-93.2347419499999 37.0989533900001),5.0,5637.0,6.0
3599,3599,3690,18565804,MERCY REHABILITATION HOSPITAL SPRINGFIEL,5904 S SOUTHWOOD ROAD,SPRINGFIELD,MO,65804,NOT AVAILABLE,(417) 227-9000,REHABILITATION,OPEN,60,GREENE,29077,USA,37.104586,-93.2356021,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2016-08-15,NOT AVAILABLE,H184,NOT AVAILABLE,29,NON-PROFIT,-999,60,NOT AVAILABLE,N,POINT (-93.23560209999989 37.104586),5.0,5637.0,6.0
3600,3600,3691,12763017,MERCY REHABILITATION HOSPITAL ST. LOUIS,14561 NORTH OUTER FORTY,CHESTERFIELD,MO,63017,NOT AVAILABLE,(314) 881-4000,REHABILITATION,OPEN,90,ST. LOUIS,29189,USA,38.64847152,-90.53406575,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2013-09-20,http://mercyrehabhospital.com/,H164,NOT AVAILABLE,29,PROPRIETARY,-999,90,NOT AVAILABLE,N,POINT (-90.53406575 38.64847152),5.0,5637.0,6.0
3601,3601,3692,5965548,MERCY ST. FRANCIS HOSPITAL,"100 WEST HIGHWAY 60, PO BOX 82",MOUNTAIN VIEW,MO,65548,NOT AVAILABLE,(417) 934-7000,CRITICAL ACCESS,OPEN,25,HOWELL,29091,USA,37.00243861,-91.70323321,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY,2014-02-10,https://www.mercy.net/practice/mercy-st-francis-hospital,H109,NOT AVAILABLE,29,NON-PROFIT,-999,25,NOT AVAILABLE,Y,POINT (-91.70323320999999 37.0024386100001),5.0,5637.0,6.0
3602,3602,3693,14463131,MISSOURI BAPTIST MEDICAL CENTER,3015 NORTH BALLAS ROAD,TOWN & COUNTRY,MO,63131,NOT AVAILABLE,(314) 996-5040,GENERAL ACUTE CARE,OPEN,489,ST. LOUIS,29189,USA,38.63636666,-90.44677235,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,H067,NOT AVAILABLE,29,NON-PROFIT,-999,489,LEVEL II,Y,POINT (-90.4467723499999 38.6363666600001),1.0,369.0,2.0
3603,3603,3694,4663080,MISSOURI BAPTIST SULLIVAN HOSPITAL,"751 SAPPINGTON BRIDGE ROAD, PO BOX 190",SULLIVAN,MO,63080,NOT AVAILABLE,(573) 468-1343,CRITICAL ACCESS,OPEN,25,CRAWFORD,29055,USA,38.19582961,-91.1706424,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,H066,NOT AVAILABLE,29,NON-PROFIT,-999,25,LEVEL III,Y,POINT (-91.17064240000001 38.19582961),2.0,551.0,3.0
3604,3604,3695,11363801,MISSOURI DELTA MEDICAL CENTER,1008 NORTH MAIN STREET,SIKESTON,MO,63801,NOT AVAILABLE,(573) 471-1600,GENERAL ACUTE CARE,OPEN,125,SCOTT,29201,USA,36.88984248,-89.58346269,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2014-02-10,http://www.missouridelta.com,H068,NOT AVAILABLE,29,NON-PROFIT,-999,125,NOT AVAILABLE,Y,POINT (-89.58346269 36.88984248),5.0,5637.0,6.0
3605,3605,3696,10465270,MOBERLY REGIONAL MEDICAL CENTER,1515 UNION AVENUE,MOBERLY,MO,65270,NOT AVAILABLE,(660) 263-8400,GENERAL ACUTE CARE,OPEN,99,RANDOLPH,29175,USA,39.42527118,-92.41365616,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,H070,NOT AVAILABLE,29,PROPRIETARY,-999,99,NOT AVAILABLE,Y,POINT (-92.41365616 39.42527118),5.0,5637.0,6.0
3606,3606,3697,196784692,MOSAIC LIFE CARE AT ST. JOSEPH,5325 FARAON STREET,ST. JOSEPH,MO,64506,NOT AVAILABLE,(816) 271-6000,GENERAL ACUTE CARE,OPEN,352,BUCHANAN,29021,USA,39.7732177,-94.7710179,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2022-03-02,NOT AVAILABLE,H047,NOT AVAILABLE,29,NOT AVAILABLE,-999,352,LEVEL II,Y,POINT (-94.7710178999999 39.7732177),1.0,369.0,2.0
3607,3607,3698,5164402,MOSAIC MEDICAL CENTER - ALBANY,705 N COLLEGE STREET,ALBANY,MO,64402,NOT AVAILABLE,(660) 726-3941,CRITICAL ACCESS,OPEN,25,GENTRY,29075,USA,40.25275515,-94.32438907,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2014-02-10,https://www.mymosaiclifecare.org/main/location/albany-mo/mosaic-life-care-services-at-northwest-medical-center/,H042,NOT AVAILABLE,29,NON-PROFIT,-999,25,NOT AVAILABLE,Y,POINT (-94.3243890699999 40.25275515),5.0,5637.0,6.0
3608,3608,3699,8664468,MOSAIC MEDICAL CENTER - MARYVILLE,2016 SOUTH MAIN STREET,MARYVILLE,MO,64468,NOT AVAILABLE,(660) 562-2600,GENERAL ACUTE CARE,OPEN,81,NODAWAY,29147,USA,40.32628433,-94.87638893,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2014-02-10,https://www.ssmhealth.com/locations/st-francis-hospital-maryville?utm_id=gmb18-13,H110,NOT AVAILABLE,29,NON-PROFIT,-999,81,NOT AVAILABLE,Y,POINT (-94.87638893 40.3262843300001),5.0,5637.0,6.0
3609,3609,3700,16264772,NEVADA REGIONAL MEDICAL CENTER,800 SOUTH ASH STREET,NEVADA,MO,64772,NOT AVAILABLE,(417) 667-3355,GENERAL ACUTE CARE,OPEN,71,VERNON,29217,USA,37.83118452,-94.36048553,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY,2014-02-10,http://www.nrmchealth.com,H071,NOT AVAILABLE,29,GOVERNMENT - LOCAL,-999,71,NOT AVAILABLE,Y,POINT (-94.36048552999991 37.8311845200001),5.0,5637.0,6.0
3610,3610,3701,1365265,NOBLE HEALTH AUDRAIN COMMUNITY HOSPI,620 EAST MONROE STREET,MEXICO,MO,65265,NOT AVAILABLE,(573) 582-8000,GENERAL ACUTE CARE,OPEN,70,AUDRAIN,29007,USA,39.17229271,-91.87761104,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.mo.gov/safety/healthservregs/pdf/mohospbyname.pdf,2021-01-11,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,H002,NOT AVAILABLE,29,NON-PROFIT,-999,70,NOT AVAILABLE,Y,POINT (-91.87761104000001 39.1722927100001),5.0,5637.0,6.0
