field_1,field_1_1,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD,Unnamed: 0,counts,score
"734","734","738","37092373",REDLANDS COMMUNITY HOSPITAL,350 TERRACINA BLVD,REDLANDS,CA,"92373","4850",(909) 335-5500,GENERAL ACUTE CARE,OPEN,"195",SAN BERNARDINO,"6071",USA,34.03646309,-117.2050148,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY,2014/02/10,NOT AVAILABLE,"240000046",REDLANDS COMMUNITY HOSPITAL,"6",NON-PROFIT,"-999","195",NOT AVAILABLE,N,5,5637,6
"735","735","739","31092352",MOUNTAINS COMMUNITY HOSPITAL,29101 HOSPITAL RD,LAKE ARROWHEAD,CA,"92352",NOT AVAILABLE,(909) 336-3651,CRITICAL ACCESS,OPEN,"17",SAN BERNARDINO,"6071",USA,34.26541221,-117.16829537,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY,2014/02/10,NOT AVAILABLE,"240000052",SAN BERNARDINO MOUNTAINS COMMUNITY HOSP. DISTRICT,"6",GOVERNMENT - DISTRICT/AUTHORITY,"-999","17",NOT AVAILABLE,Y,5,5637,6
"736","736","740","38691786",SAN ANTONIO REGIONAL HOSPITAL,999 SAN BERNARDINO ROAD,UPLAND,CA,"91786","4920",(909) 985-2811,GENERAL ACUTE CARE,OPEN,"363",SAN BERNARDINO,"6071",USA,34.10180934,-117.63756603,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY/OTHER,2014/02/10,NOT AVAILABLE,"240000053",SAN ANTONIO REGIONAL HOSPITAL INC.,"6",NON-PROFIT,"-999","363",NOT AVAILABLE,Y,5,5637,6
"737","737","741","52192392",VICTOR VALLEY GLOBAL MEDICAL CENTER,15248 ELEVENTH ST,VICTORVILLE,CA,"92395","3704",(760) 245-8691,GENERAL ACUTE CARE,OPEN,"101",SAN BERNARDINO,"6071",USA,34.52830642,-117.29319765,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY/OTHER,2014/02/10,NOT AVAILABLE,"240000054","VICTOR VALLEY HOSPITAL ACQUISITION, INC","6",PROPRIETARY,"-999","101",NOT AVAILABLE,Y,5,5637,6
"738","738","742","8492411",COMMUNITY HOSPITAL OF SAN BERNARDINO,1805 MEDICAL CENTER DR,SAN BERNARDINO,CA,"92411","1217",(909) 887-6333,GENERAL ACUTE CARE,OPEN,"185",SAN BERNARDINO,"6071",USA,34.13136432,-117.32181397,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY/OTHER,2014/02/10,NOT AVAILABLE,"240000082",SAN BERNARDINO COMMUNITY HOSPITAL,"6",NON-PROFIT,"-999","185",NOT AVAILABLE,Y,5,5637,6
"739","739","743","2092324",ARROWHEAD REGIONAL MEDICAL CENTER,400 N PEPPER AVE,COLTON,CA,"92324","1801",(909) 580-2726,GENERAL ACUTE CARE,OPEN,"366",SAN BERNARDINO,"6071",USA,34.07398951,-117.35100495,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY,2014/02/10,NOT AVAILABLE,"240000100",COUNTY OF SAN BERNARDINO DBA ARROWHEAD REGIONAL MEDICAL CENTER,"6",GOVERNMENT - LOCAL,"-999","366",LEVEL II,Y,1,369,2
"740","740","744","44393545",SOUTHERN INYO HOSPITAL,501 E LOCUST,LONE PINE,CA,"93545",NOT AVAILABLE,(760) 876-5501,CRITICAL ACCESS,OPEN,"4",INYO,"6027",USA,36.6091002,-118.05791185,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY,2014/02/10,NOT AVAILABLE,"240000102",SOUTHERN INYO HEALTHCARE DISTRICT,"6",GOVERNMENT - DISTRICT/AUTHORITY,"-999","4",NOT AVAILABLE,Y,5,5637,6
"741","741","745","44792404",ST. BERNARDINE MEDICAL CENTER,2101 N WATERMAN AVE,SAN BERNARDINO,CA,"92404","4836",(909) 883-8711,GENERAL ACUTE CARE,OPEN,"342",SAN BERNARDINO,"6071",USA,34.13467236,-117.27701998,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY,2014/02/10,NOT AVAILABLE,"240000103",DIGNITY HEALTH,"6",NON-PROFIT,"-999","342",NOT AVAILABLE,N,5,5637,6
"742","742","746","46492307",PROVIDENCE ST. MARY MEDICAL CENTER,18300 US HIGHWAY 18,APPLE VALLEY,CA,"92307","2206",(760) 242-2311,GENERAL ACUTE CARE,OPEN,"213",SAN BERNARDINO,"6071",USA,34.54148837,-117.26569152,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY,2014/03/12,NOT AVAILABLE,"240000104",ST. MARY MEDICAL CENTER,"6",NON-PROFIT,"-999","213",NOT AVAILABLE,Y,5,5637,6
"743","743","747","196784366",COMMUNITY HOSPITAL OF SAN BERNARDINO D/P APH,1805 MEDICAL CENTER DR,SAN BERNARDINO,CA,"92411","1217",(909) 887-6333,PSYCHIATRIC,OPEN,"74",SAN BERNARDINO,"6071",USA,34.1313185,-117.3209714,"622210",PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY/OTHER,2022/02/28,NOT AVAILABLE,"240000317",SAN BERNARDINO COMMUNITY HOSPITAL,"6",NON-PROFIT,"-999","74",NOT AVAILABLE,Y,5,5637,6
"744","744","748","196784367",REDLANDS COMMUNITY HOSPITAL D/P APH,350 TERRACINA BLVD,REDLANDS,CA,"92373","4850",(909) 335-5500,PSYCHIATRIC,OPEN,"18",SAN BERNARDINO,"6071",USA,34.0367064,-117.2058328,"622210",PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY/OTHER,2022/02/28,NOT AVAILABLE,"240000425",REDLANDS COMMUNITY HOSPITAL,"6",NON-PROFIT,"-999","18",NOT AVAILABLE,N,5,5637,6
"745","745","749","196784368",ARROWHEAD REGIONAL MEDICAL CENTER D/P APH,400 N PEPPER AVE,COLTON,CA,"92324","1801",(909) 580-1000,PSYCHIATRIC,OPEN,"90",SAN BERNARDINO,"6071",USA,34.0752955,-117.3512727,"622210",PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY/OTHER,2022/02/28,NOT AVAILABLE,"240000454",COUNTY OF SAN BERNARDINO DBA ARROWHEAD REGIONAL MEDICAL CENTER,"6",GOVERNMENT - LOCAL,"-999","90",NOT AVAILABLE,Y,5,5637,6
"746","746","750","25792373",LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,1710 BARTON RD,REDLANDS,CA,"92373","5304",(909) 651-4271,PSYCHIATRIC,OPEN,"89",SAN BERNARDINO,"6071",USA,34.04943883,-117.21408314,"622210",PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY,2014/02/10,NOT AVAILABLE,"240000578",LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,"6",NON-PROFIT,"-999","89",NOT AVAILABLE,N,5,5637,6
"747","747","751","5291710",CANYON RIDGE HOSPITAL,5353 G ST,CHINO,CA,"91710","5249",(909) 590-3700,PSYCHIATRIC,OPEN,"157",SAN BERNARDINO,"6071",USA,34.00908313,-117.68799396,"622210",PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY,2014/02/10,NOT AVAILABLE,"240000778","CANYON RIDGE HOSPITAL, INC.","6",PROPRIETARY,"-999","157",NOT AVAILABLE,N,5,5637,6
"748","748","752","3092411",BALLARD REHABILITATION HOSPITAL,1760 W 16TH ST,SAN BERNARDINO,CA,"92411","1160",(909) 473-1241,GENERAL ACUTE CARE,OPEN,"60",SAN BERNARDINO,"6071",USA,34.12937191,-117.32545959,"622310","REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY,2014/02/10,NOT AVAILABLE,"240001218","VIBRA HOSPITAL OF SAN BERNARDINO, LLC","6",PROPRIETARY,"-999","60",NOT AVAILABLE,N,5,5637,6
"749","749","753","10192392",DESERT VALLEY HOSPITAL,16850 BEAR VALLEY RD,VICTORVILLE,CA,"92395","5794",(760) 241-8000,GENERAL ACUTE CARE,OPEN,"148",SAN BERNARDINO,"6071",USA,34.47240194,-117.29815821,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY/OTHER,2014/02/10,NOT AVAILABLE,"240001330","DESERT VALLEY HOSPITAL, LLC","6",PROPRIETARY,"-999","148",NOT AVAILABLE,Y,5,5637,6
"750","750","754","24091730",KINDRED HOSPITAL RANCHO,10841 WHITE OAK AVE,RANCHO CUCAMONGA,CA,"91730","3811",(909) 204-7055,GENERAL ACUTE CARE,OPEN,"55",SAN BERNARDINO,"6071",USA,34.10371431,-117.56629378,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY/OTHER,2014/02/10,NOT AVAILABLE,"240001515","KND DEVELOPMENT 55, LLC","6",PROPRIETARY,"-999","55",NOT AVAILABLE,N,5,5637,6
"751","751","755","24192571",KINDRED HOSPITAL RIVERSIDE,2224 MEDICAL CENTER DR,PERRIS,CA,"92571","2638",(951) 436-3535,GENERAL ACUTE CARE,OPEN,"40",RIVERSIDE,"6065",USA,33.81247771,-117.22233948,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY/OTHER,2014/02/10,NOT AVAILABLE,"250000004","KND DEVELOPMENT 54, LLC","6",PROPRIETARY,"-999","40",NOT AVAILABLE,N,5,5637,6
"752","752","756","9192882",CORONA REGIONAL MEDICAL CENTER,800 S MAIN ST,CORONA,CA,"92882","3420",(951) 736-7264,GENERAL ACUTE CARE,OPEN,"160",RIVERSIDE,"6065",USA,33.8730377,-117.56832093,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY/OTHER,2014/02/10,NOT AVAILABLE,"250000006","UHS - CORONA, INC.","6",PROPRIETARY,"-999","160",NOT AVAILABLE,N,5,5637,6
"753","753","757","9092879",CORONA REGIONAL MEDICAL CENTER,730 MAGNOLIA AVE,CORONA,CA,"92879","3117",(951) 736-7264,GENERAL ACUTE CARE,OPEN,"238",RIVERSIDE,"6065",USA,33.85808331,-117.55385804,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY/OTHER,2014/02/10,NOT AVAILABLE,"250000007","UHS - CORONA, INC.","6",PROPRIETARY,"-999","238",NOT AVAILABLE,N,5,5637,6
"754","754","758","10092262",DESERT REGIONAL MEDICAL CENTER,1150 N INDIAN CANYON DR,PALM SPRINGS,CA,"92262","4872",(760) 323-6511,GENERAL ACUTE CARE,OPEN,"353",RIVERSIDE,"6065",USA,33.83866785,-116.54345357,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY,2014/02/10,NOT AVAILABLE,"250000008","DESERT REGIONAL MEDICAL CENTER, INC.","6",PROPRIETARY,"-999","353",LEVEL II,Y,1,369,2
"755","755","759","11792270",EISENHOWER MEDICAL CENTER,39000 BOB HOPE DR,RANCHO MIRAGE,CA,"92270","3221",(760) 340-3911,GENERAL ACUTE CARE,OPEN,"437",RIVERSIDE,"6065",USA,33.76335207,-116.40624109,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY/OTHER,2014/02/10,NOT AVAILABLE,"250000011",EISENHOWER MEDICAL CENTER,"6",NON-PROFIT,"-999","437",NOT AVAILABLE,Y,5,5637,6
"756","756","760","16392543",HEMET GLOBAL MEDICAL CENTER,1117 E DEVONSHIRE AVE,HEMET,CA,"92543","3083",(951) 652-2811,GENERAL ACUTE CARE,OPEN,"304",RIVERSIDE,"6065",USA,33.7501697,-116.96018545,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY,2014/02/10,NOT AVAILABLE,"250000012","KPC GLOBAL MEDICAL CENTERS, INC.","6",PROPRIETARY,"-999","304",NOT AVAILABLE,N,5,5637,6
"757","757","761","17892201",JOHN F. KENNEDY MEMORIAL HOSPITAL,47111 MONROE ST,INDIO,CA,"92201","6739",(760) 347-6191,GENERAL ACUTE CARE,OPEN,"145",RIVERSIDE,"6065",USA,33.70656828,-116.23525807,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY/OTHER,2014/02/10,NOT AVAILABLE,"250000017","JOHN F. KENNEDY MEMORIAL HOSPITAL, INC.","6",PROPRIETARY,"-999","145",NOT AVAILABLE,Y,5,5637,6
"758","758","762","34092225",PALO VERDE HOSPITAL,250 N 1ST ST,BLYTHE,CA,"92225","1702",(760) 922-4115,GENERAL ACUTE CARE,OPEN,"25",RIVERSIDE,"6065",USA,33.61286177,-114.59511628,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY/OTHER,2014/02/10,NOT AVAILABLE,"250000042",PALO VERDE HEALTHCARE DISTRICT,"6",GOVERNMENT - DISTRICT/AUTHORITY,"-999","25",NOT AVAILABLE,N,5,5637,6
"759","759","763","34592503",DOCTORS HOSPITAL OF RIVERSIDE,3865 JACKSON ST,RIVERSIDE,CA,"92503","3919",(951) 352-5400,GENERAL ACUTE CARE,OPEN,"193",RIVERSIDE,"6065",USA,33.92721645,-117.4393743,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY/OTHER,2014/02/10,NOT AVAILABLE,"250000044",DOCTORS HOSPITAL OF RIVERSIDE LLC,"6",PROPRIETARY,"-999","193",NOT AVAILABLE,N,5,5637,6
"760","760","764","37792506",PACIFIC GROVE HOSPITAL,5900 BROCKTON AVE,RIVERSIDE,CA,"92506","1862",(951) 275-8400,PSYCHIATRIC,OPEN,"68",RIVERSIDE,"6065",USA,33.96230639,-117.3952935,"622210",PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY/OTHER,2014/02/10,NOT AVAILABLE,"250000048","VISTA BEHAVIORAL HOSPITAL, LLC","6",PROPRIETARY,"-999","68",NOT AVAILABLE,N,5,5637,6
"761","761","765","37892501",RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVE,RIVERSIDE,CA,"92501","4135",(951) 788-3755,GENERAL ACUTE CARE,OPEN,"478",RIVERSIDE,"6065",USA,33.97655423,-117.38098895,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY,2014/02/10,NOT AVAILABLE,"250000049","RIVERSIDE HEALTHCARE SYSTEM, L.P.","6",PROPRIETARY,"-999","478",LEVEL I,Y,0,426,1
"762","762","766","37992555",RIVERSIDE UNIVERSITY HEALTH SYSTEM - MEDICAL CENTER,26520 CACTUS AVE,MORENO VALLEY,CA,"92555","3927",(951) 486-4000,GENERAL ACUTE CARE,OPEN,"362",RIVERSIDE,"6065",USA,33.91191123,-117.19582976,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY,2014/02/10,NOT AVAILABLE,"250000050",COUNTY OF RIVERSIDE,"6",GOVERNMENT - LOCAL,"-999","362","LEVEL II ADULT, LEVEL II PEDIATRIC",Y,0,0,0
"763","763","767","39292220",SAN GORGONIO MEMORIAL HOSPITAL,600 N HIGHLAND SPRINGS AVE,BANNING,CA,"92220","3046",(951) 769-2101,GENERAL ACUTE CARE,OPEN,"79",RIVERSIDE,"6065",USA,33.93182075,-116.94610216,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY,2014/02/10,NOT AVAILABLE,"250000101",SAN GORGONIO MEMORIAL HEALTHCARE DISTRICT,"6",GOVERNMENT - DISTRICT/AUTHORITY,"-999","79",NOT AVAILABLE,Y,5,5637,6
"764","764","768","3892270",THE BETTY FORD CENTER,39000 BOB HOPE DR,RANCHO MIRAGE,CA,"92270","3221",(760) 873-8733,REHABILITATION,OPEN,"100",RIVERSIDE,"6065",USA,33.76230051,-116.40070576,"622310","REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY/OTHER,2014/02/10,NOT AVAILABLE,"250000147",HAZELDEN BETTY FORD FOUNDATION,"6",NON-PROFIT,"-999","100",NOT AVAILABLE,N,5,5637,6
"765","765","769","44592595",SOUTHWEST HEALTHCARE SYSTEM,36485 INLAND VALLEY DR,WILDOMAR,CA,"92595","9681",(951) 677-1111,GENERAL ACUTE CARE,OPEN,"120",RIVERSIDE,"6065",USA,33.59168162,-117.23760107,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY,2014/03/12,NOT AVAILABLE,"250000344","UNIVERSAL HEALTH SERVICES OF RANCHO SPRINGS, INC.","6",PROPRIETARY,"-999","120",LEVEL II,Y,1,369,2
"766","766","770","38092503",RIVERSIDE UNIVERSITY HEALTH SYSTEM - MEDICAL CENTER D/P APH,9990 COUNTY FARM RD,RIVERSIDE,CA,"92503","3542",(951) 358-4700,PSYCHIATRIC,OPEN,"77",RIVERSIDE,"6065",USA,33.9190012,-117.4598561,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY,2014/02/10,NOT AVAILABLE,"250000500",COUNTY OF RIVERSIDE,"6",GOVERNMENT - LOCAL,"-999","77",NOT AVAILABLE,N,5,5637,6
"767","767","771","44492562",SOUTHWEST HEALTHCARE SYSTEM,25500 MEDICAL CENTER DR,MURRIETA,CA,"92562","5965",(951) 677-9744,GENERAL ACUTE CARE,OPEN,"120",RIVERSIDE,"6065",USA,33.55877691,-117.18406775,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY,2014/02/10,NOT AVAILABLE,"250000507","UNIVERSAL HEALTH SERVICES OF RANCHO SPRINGS, INC.","6",PROPRIETARY,"-999","120",NOT AVAILABLE,Y,5,5637,6
"768","768","772","19792505",KAISER FOUNDATION HOSPITAL - RIVERSIDE,10800 MAGNOLIA AVE,RIVERSIDE,CA,"92505","3043",(951) 353-3385,GENERAL ACUTE CARE,OPEN,"226",RIVERSIDE,"6065",USA,33.90492377,-117.46925913,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY/OTHER,2014/02/10,NOT AVAILABLE,"250000707",KAISER FOUNDATION HOSPITALS,"6",NON-PROFIT,"-999","226",NOT AVAILABLE,N,5,5637,6
"769","769","773","28592585",MENIFEE GLOBAL MEDICAL CENTER,28400 MCCALL BLVD,SUN CITY,CA,"92585","9658",(951) 679-8888,GENERAL ACUTE CARE,OPEN,"84",RIVERSIDE,"6065",USA,33.71950227,-117.16803304,"622110",GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY,2014/02/10,NOT AVAILABLE,"250000727","PHYSICIANS FOR HEALTHY HOSPITALS, INC.","6",PROPRIETARY,"-999","84",NOT AVAILABLE,Y,5,5637,6
"770","770","774","196784369",CORONA REGIONAL MEDICAL CENTER D/P APH,730 MAGNOLIA AVE,CORONA,CA,"92879","3117",(951) 736-7264,PSYCHIATRIC,OPEN,"38",RIVERSIDE,"6065",USA,33.8581423,-117.5537121,"622210",PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY/OTHER,2022/02/28,NOT AVAILABLE,"250001277","UHS - CORONA, INC.","6",PROPRIETARY,"-999","38",NOT AVAILABLE,N,5,5637,6
"771","771","775","73693210",DEPARTMENT OF STATE HOSPITALS - COALINGA,24511 W JAYNE AVE,COALINGA,CA,"93210","9503",(559) 935-4300,PSYCHIATRIC,OPEN,"50",FRESNO,"6019",USA,36.13354829,-120.24044596,"622210",PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021/10/01,IMAGERY/OTHER,2015/01/14,NOT AVAILABLE,"630004061","STATE OF CALIFORNIA, DEPARTMENT OF STATE HOSPITALS","6",GOVERNMENT - STATE,"-999","50",NOT AVAILABLE,N,5,5637,6
